case_id,tool_id,model,mutation_operator,oracle_detected,status,failure_class,initial_bpr,final_bpr,delta_bpr,complete_repair,effective_repair,regression,patch_parse_failures,patch_validation_failures,patch_application_failures,iterations_completed,runtime_seconds
case_000314,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,0,0,0,1,2.2985
case_000321,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.20833333333333334,0.20833333333333334,0.0,False,False,False,0,1,0,1,5.1099
case_000324,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9341176470588235,0.9341176470588235,0.0,False,False,False,1,1,0,1,12.3505
case_000325,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.7619047619047619,1.0,0.238095238095,True,True,False,0,0,0,1,1.1831
case_000326,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9135802469135802,0.9135802469135802,0.0,False,False,False,0,1,0,1,2.4255
case_000327,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,9.4081
case_000328,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,14.651
case_000331,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,regression,0.9959016393442623,0.8442622950819673,-0.151639344262,False,False,True,0,0,0,1,8.2413
case_000332,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,1,1,0,1,10.6903
case_000333,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.7727272727272727,0.7727272727272727,0.0,False,False,False,0,0,0,1,1.7691
case_000343,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9956140350877193,0.9956140350877193,0.0,False,False,False,0,1,0,1,8.334
case_000344,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9987980769230769,0.9987980769230769,0.0,False,False,False,1,1,0,1,8.7185
case_000345,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.7619047619047619,0.7619047619047619,0.0,False,False,False,0,1,0,1,2.3784
case_000346,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.8133333333333334,0.8133333333333334,0.0,False,False,False,0,1,0,1,2.8244
case_000347,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,7.2824
case_000350,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9863013698630136,1.0,0.013698630137,True,True,False,0,0,0,1,2.1825
case_000351,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,regression,0.9959016393442623,0.48770491803278687,-0.508196721311,False,False,True,0,0,0,1,8.7306
case_000352,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.98698224852071,0.98698224852071,0.0,False,False,False,1,1,0,1,8.2612
case_000359,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,regression,0.9631147540983607,0.9549180327868853,-0.008196721311,False,False,True,0,0,0,1,9.2912
case_000362,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,0,1,0,1,2.4935
case_000363,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,1,1,0,1,11.7032
case_000364,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9697674418604652,0.9697674418604652,0.0,False,False,False,1,1,0,1,11.3656
case_000365,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.7727272727272727,0.7727272727272727,0.0,False,False,False,0,0,0,1,1.2354
case_000366,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.9883720930232558,0.988372093023,False,True,False,0,0,0,1,2.7268
case_000369,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.1768
case_000370,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,1,0,1,2.21
case_000371,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9959677419354839,0.9959677419354839,0.0,False,False,False,0,0,0,1,9.8634
case_000378,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.7948717948717948,0.7948717948717948,0.0,False,False,False,0,1,0,1,2.8657
case_000381,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9583333333333334,1.0,0.041666666667,True,True,False,0,0,0,1,1.4893
case_000382,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9873417721518988,1.0,0.012658227848,True,True,False,0,0,0,1,2.3899
case_000383,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,7.2505
case_000384,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988662131519275,0.9988662131519275,0.0,False,False,False,1,1,0,1,8.7817
case_000385,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,1.1953
case_000388,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9988372093023256,0.9988372093023256,0.0,False,False,False,1,1,0,1,13.909
case_000389,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.8076923076923077,1.0,0.192307692308,True,True,False,0,0,0,1,1.3391
case_000390,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9863013698630136,0.9863013698630136,0.0,False,False,False,0,0,0,1,2.2634
case_000400,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9987980769230769,0.9987980769230769,0.0,False,False,False,0,1,0,1,10.5726
case_000401,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.1676
case_000402,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,1,0,1,2.1701
case_000403,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,regression,0.9066666666666666,0.9022222222222223,-0.004444444444,False,False,True,0,0,0,1,8.6577
case_000404,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,10.5738
case_000407,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,regression,0.9957627118644068,0.9915254237288136,-0.004237288136,False,False,True,0,0,0,1,7.299
case_000408,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,1,1,0,1,11.7791
case_000409,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.1659
case_000419,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.996,0.996,0.0,False,False,False,0,1,0,1,7.3537
case_000420,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988235294117647,0.9988235294117647,0.0,False,False,False,1,1,0,1,8.1626
case_000421,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9545454545454546,0.9545454545454546,0.0,False,False,False,0,0,0,1,1.1393
case_000422,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,1,1,0,1,2.235
case_000423,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,10.5874
case_000426,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9876543209876543,1.0,0.012345679012,True,True,False,0,0,0,1,2.2355
case_000427,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9954128440366973,0.9954128440366973,0.0,False,False,False,1,1,0,1,8.7193
case_000428,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9988372093023256,0.9988372093023256,0.0,False,False,False,1,1,0,1,13.7494
case_000435,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,regression,0.9954954954954955,0.990990990990991,-0.004504504505,False,False,True,0,0,0,1,8.6036
case_000438,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9871794871794872,1.0,0.012820512821,True,True,False,0,0,0,1,2.5012
case_000439,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.996031746031746,0.996031746031746,0.0,False,False,False,0,1,0,1,7.1299
case_000440,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9987745098039216,0.9987745098039216,0.0,False,False,False,1,1,0,1,10.4758
case_000441,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9666666666666667,0.9666666666666667,0.0,False,False,False,0,0,0,1,1.1927
case_000442,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.5432098765432098,0.5432098765432098,0.0,False,False,False,0,1,0,1,2.6878
case_000445,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9583333333333334,1.0,0.041666666667,True,True,False,0,0,0,1,1.1312
case_000446,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9876543209876543,1.0,0.012345679012,True,True,False,0,0,0,1,2.2647
case_000447,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.75,0.75,0.0,False,False,False,1,1,0,1,7.6708
case_000457,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9615384615384616,1.0,0.038461538462,True,True,False,0,0,0,1,1.3619
case_000458,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9066666666666666,1.0,0.093333333333,True,True,False,0,0,0,1,2.2819
case_000459,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.96484375,0.96484375,0.0,False,False,False,0,1,0,1,6.6363
case_000460,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9987546699875467,0.9987546699875467,0.0,False,False,False,1,1,0,1,10.3893
case_000461,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.7727272727272727,0.772727272727,False,True,False,0,0,0,1,1.2884
case_000464,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9987531172069826,0.9987531172069826,0.0,False,False,False,1,1,0,1,8.5088
case_000465,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.2277
case_000466,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.7974683544303798,0.7974683544303798,0.0,False,False,False,0,1,0,1,7.7926
case_000476,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9988290398126464,0.9988290398126464,0.0,False,False,False,0,1,0,1,12.0977
case_000477,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.2191
case_000478,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9885057471264368,0.9885057471264368,0.0,False,False,False,1,1,0,1,2.2889
case_000479,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.8508064516129032,0.8508064516129032,0.0,False,False,False,0,1,0,1,7.3333
case_000480,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,12.8883
case_000483,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,regression,0.967391304347826,0.9637681159420289,-0.003623188406,False,False,True,0,0,0,1,8.617
case_000484,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9869203329369798,0.9869203329369798,0.0,False,False,False,1,1,0,1,7.7534
case_000485,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9583333333333334,0.9583333333333334,0.0,False,False,False,0,0,0,1,1.2109
case_000495,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9957627118644068,0.9957627118644068,0.0,False,False,False,0,1,0,1,7.6754
case_000496,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9987325728770595,0.9987325728770595,0.0,False,False,False,1,1,0,1,13.4188
case_000497,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.5,0.5,0.0,False,False,False,0,1,0,1,1.4673
case_000498,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,1,1,0,1,2.3276
case_000499,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,8.092
case_000502,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9873417721518988,1.0,0.012658227848,True,True,False,0,0,0,1,2.2583
case_000503,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,regression,0.9956140350877193,0.9912280701754386,-0.004385964912,False,False,True,0,0,0,1,8.8086
case_000504,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9988674971687429,0.9988674971687429,0.0,False,False,False,1,1,0,1,10.5838
case_000514,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9880952380952381,1.0,0.011904761905,True,True,False,0,0,0,1,2.6085
case_000515,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9082969432314411,0.9082969432314411,0.0,False,False,False,0,0,0,1,5.8149
case_000516,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9988505747126437,0.9988505747126437,0.0,False,False,False,1,1,0,1,7.8029
case_000517,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9666666666666667,0.9666666666666667,0.0,False,False,False,1,1,0,1,1.2449
case_000518,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,2.4361
case_000521,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9615384615384616,1.0,0.038461538462,True,True,False,0,0,0,1,1.2298
case_000522,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.9166666666666666,1.0,0.083333333333,True,True,False,0,0,0,1,2.4656
case_000523,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9959016393442623,0.9959016393442623,0.0,False,False,False,1,1,0,1,7.6478
case_000533,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.7619047619047619,1.0,0.238095238095,True,True,False,0,0,0,1,1.3297
case_000534,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,1,1,0,1,2.2874
case_000535,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,7.4964
case_000536,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,1,1,0,1,8.3047
case_000537,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,1.1392
case_000540,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9988425925925926,0.9988425925925926,0.0,False,False,False,1,1,0,1,8.247
case_000541,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,complete_repair,0.7619047619047619,1.0,0.238095238095,True,True,False,0,0,0,1,1.174
case_000542,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,2.3502
case_000552,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9988235294117647,0.9988235294117647,0.0,False,False,False,1,1,0,1,10.9242
case_000553,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.2314
case_000554,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9871794871794872,0.9871794871794872,0.0,False,False,False,0,0,0,1,2.3119
case_000555,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.916,0.916,0.0,False,False,False,1,1,0,1,9.2794
case_000556,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,1,1,0,1,12.5514
case_000559,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.96484375,0.96484375,0.0,False,False,False,0,0,0,1,7.5943
case_000560,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9987878787878788,0.9987878787878788,0.0,False,False,False,1,1,0,1,9.079
case_000561,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.7727272727272727,0.7727272727272727,0.0,False,False,False,0,1,0,1,1.785
case_000571,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9958333333333333,0.9958333333333333,0.0,False,False,False,0,1,0,1,8.5594
case_000572,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9988505747126437,0.9988505747126437,0.0,False,False,False,0,1,0,1,12.4204
case_000573,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.39285714285714285,0.39285714285714285,0.0,False,False,False,1,1,0,1,1.2652
case_000574,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9166666666666666,0.9166666666666666,0.0,False,False,False,0,1,0,1,3.0171
case_000575,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,8.8332
case_000578,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9876543209876543,1.0,0.012345679012,True,True,False,0,0,0,1,2.3441
case_000579,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9955555555555555,0.9955555555555555,0.0,False,False,False,1,1,0,1,11.4012
case_000580,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9856209150326798,0.9856209150326798,0.0,False,False,False,1,1,0,1,9.5012
case_000587,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.9956896551724138,0.9956896551724138,0.0,False,False,False,0,1,0,1,11.9797
case_000590,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9863013698630136,1.0,0.013698630137,True,True,False,0,0,0,1,2.3934
case_000591,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9957264957264957,0.9957264957264957,0.0,False,False,False,1,1,0,1,12.2135
case_000592,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9988700564971752,0.9988700564971752,0.0,False,False,False,1,1,0,1,8.3914
case_000593,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,1.4239
case_000594,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,complete_repair,0.0,1.0,1.0,True,True,False,0,0,0,1,2.369
case_000597,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.1925
case_000598,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9166666666666666,0.9166666666666666,0.0,False,False,False,0,1,0,1,2.4531
case_000599,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,regression,0.9957983193277311,0.9915966386554622,-0.004201680672,False,False,True,0,0,0,1,8.7892
case_000606,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_inter_class,True,completed,no_improvement,0.9868421052631579,0.9868421052631579,0.0,False,False,False,0,1,0,1,2.2453
case_000609,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,complete_repair,0.9545454545454546,1.0,0.045454545455,True,True,False,0,0,0,1,1.3379
case_000610,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,1,1,0,1,2.2284
case_000611,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9956140350877193,0.9956140350877193,0.0,False,False,False,0,1,0,1,7.9345
case_000612,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,no_improvement,0.9988304093567252,0.9988304093567252,0.0,False,False,False,1,1,0,1,12.4506
case_000613,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,effective_repair,0.0,0.6666666666666666,0.666666666667,False,True,False,0,0,0,1,2.4448
case_000616,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.998805256869773,0.998805256869773,0.0,False,False,False,1,1,0,1,8.2373
case_000617,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.7727272727272727,0.7727272727272727,0.0,False,False,False,0,1,0,1,2.2264
case_000618,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.9876543209876543,0.9876543209876543,0.0,False,False,False,0,0,0,1,2.2996
case_000628,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,missing_transition,True,completed,no_improvement,0.9987951807228915,0.9987951807228915,0.0,False,False,False,1,1,0,1,11.0157
case_000629,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_target,True,completed,complete_repair,0.9523809523809523,1.0,0.047619047619,True,True,False,0,0,0,1,1.2103
case_000630,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_source,True,completed,no_improvement,0.9213483146067416,0.9213483146067416,0.0,False,False,False,0,1,0,1,2.549
case_000631,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_event,True,completed,regression,0.9958333333333333,0.9916666666666667,-0.004166666667,False,False,True,0,0,0,1,9.7759
case_000632,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,wrong_initial_state,True,completed,no_improvement,0.0,0.0,0.0,False,False,False,0,1,0,1,10.5192
case_000635,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_flip,True,completed,no_improvement,0.9605263157894737,0.9605263157894737,0.0,False,False,False,1,1,0,1,13.574
case_000636,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_weaken,True,completed,no_improvement,0.9988439306358381,0.9988439306358381,0.0,False,False,False,1,1,0,1,12.8758
case_000637,baseline_openweight_llm_qwen25_coder_7b,qwen2.5-coder:7b,guard_strengthen,True,completed,no_improvement,0.5,0.5,0.0,False,False,False,0,1,0,1,1.8025
